X,Y,Z,distance,angle,SAMPLE_1
631362.499344245,4213700.95567879,0,1010,228.179830119882,417.755706787109
631358.773137677,4213697.62170449,0,1015,228.179830119882,417.755706787109
631355.04693111,4213694.2877302,0,1020,228.179830119882,417.539581298828
631351.320724542,4213690.9537559,0,1025,228.179830119882,417.539581298828
631347.594517975,4213687.6197816,0,1030,228.179830119882,417.539581298828
631343.868311407,4213684.2858073,0,1035,228.179830119882,417.539581298828
631340.142104839,4213680.95183301,0,1040,228.179830119882,417.18212890625
631336.415898272,4213677.61785871,0,1045,228.179830119882,417.18212890625
631332.689691704,4213674.28388441,0,1050,228.179830119882,417.282409667969
631328.963485137,4213670.94991011,0,1055,228.179830119882,417.282409667969
631325.237278569,4213667.61593582,0,1060,228.179830119882,417.282409667969
631321.511072001,4213664.28196152,0,1065,228.179830119882,417.282409667969
631317.784865434,4213660.94798722,0,1070,228.179830119882,417.282409667969
631314.058658866,4213657.61401292,0,1075,228.179830119882,417.282409667969
631310.332452298,4213654.28003863,0,1080,228.179830119882,417.189666748047
631306.606245731,4213650.94606433,0,1085,228.179830119882,418.151702880859
631302.880039163,4213647.61209003,0,1090,228.179830119882,418.151702880859
631299.228702717,4213644.19696282,0,1095,226.432096184172,418.151702880859
631295.605912408,4213640.75089399,0,1100,226.432096184172,418.151702880859
631291.9831221,4213637.30482516,0,1105,226.432096184172,418.151702880859
631288.360331791,4213633.85875633,0,1110,226.432096184172,418.092590332031
631284.737541483,4213630.4126875,0,1115,226.432096184172,418.092590332031
631281.114751174,4213626.96661867,0,1120,226.432096184172,418.092590332031
631277.491960866,4213623.52054984,0,1125,226.432096184172,418.092590332031
631273.869170557,4213620.07448101,0,1130,226.432096184172,418.092590332031
631270.246380249,4213616.62841218,0,1135,226.432096184172,419.015747070312
631266.62358994,4213613.18234335,0,1140,226.432096184172,419.661193847656
631263.000799632,4213609.73627452,0,1145,226.432096184172,419.661193847656
631259.378009324,4213606.29020569,0,1150,226.432096184172,419.661193847656
631255.755219015,4213602.84413686,0,1155,226.432096184172,419.661193847656
631252.132428707,4213599.39806803,0,1160,226.432096184172,419.661193847656
631248.509638398,4213595.9519992,0,1165,226.432096184172,419.661193847656
631244.88684809,4213592.50593037,0,1170,226.432096184172,420.618255615234
631241.264057781,4213589.05986154,0,1175,226.432096184172,420.618255615234
631237.641267473,4213585.61379271,0,1180,226.432096184172,421.91162109375
631234.018477164,4213582.16772388,0,1185,226.432096184172,421.91162109375
631230.395686856,4213578.72165505,0,1190,226.432096184172,421.91162109375
631226.772896548,4213575.27558622,0,1195,226.432096184172,421.91162109375
631223.150106239,4213571.82951739,0,1200,226.432096184172,423.084167480469
631219.527315931,4213568.38344856,0,1205,226.432096184172,423.084167480469
631215.904525622,4213564.93737973,0,1210,226.432096184172,423.084167480469
631212.281735314,4213561.4913109,0,1215,226.432096184172,423.084167480469
631208.658945005,4213558.04524207,0,1220,226.432096184172,424.317230224609
631205.036154697,4213554.59917324,0,1225,226.432096184172,424.317230224609
631201.413364388,4213551.15310441,0,1230,226.432096184172,424.818634033203
631197.79057408,4213547.70703558,0,1235,226.432096184172,424.818634033203
631194.167783772,4213544.26096675,0,1240,226.432096184172,424.818634033203
631190.544993463,4213540.81489792,0,1245,226.432096184172,424.818634033203
631186.922203155,4213537.36882909,0,1250,226.432096184172,424.818634033203
631183.299412846,4213533.92276026,0,1255,226.432096184172,424.818634033203
631179.676622538,4213530.47669143,0,1260,226.432096184172,424.655517578125
631176.053832229,4213527.0306226,0,1265,226.432096184172,427.535705566406
631172.431041921,4213523.58455377,0,1270,226.432096184172,427.535705566406
631168.808251612,4213520.13848494,0,1275,226.432096184172,427.535705566406
631165.185461304,4213516.69241611,0,1280,226.432096184172,427.535705566406
631161.562670995,4213513.24634728,0,1285,226.432096184172,427.535705566406
631157.939880687,4213509.80027845,0,1290,226.432096184172,427.425109863281
631154.317090379,4213506.35420962,0,1295,226.432096184172,427.425109863281
631150.69430007,4213502.90814079,0,1300,226.432096184172,427.425109863281
631147.071509762,4213499.46207196,0,1305,226.432096184172,427.425109863281
631143.448719453,4213496.01600313,0,1310,226.432096184172,430.217468261719
631139.825929145,4213492.5699343,0,1315,226.432096184172,430.217468261719
631136.203138836,4213489.12386547,0,1320,226.432096184172,430.282501220703
631132.580348528,4213485.67779664,0,1325,226.432096184172,430.282501220703
631128.957558219,4213482.23172781,0,1330,226.432096184172,430.282501220703
631125.334767911,4213478.78565898,0,1335,226.432096184172,430.282501220703
631121.711977603,4213475.33959015,0,1340,226.432096184172,430.282501220703
631118.089187294,4213471.89352132,0,1345,226.432096184172,430.282501220703
631114.466396986,4213468.44745249,0,1350,226.432096184172,429.342712402344
631110.843606677,4213465.00138366,0,1355,226.432096184172,432.210418701172
631107.220816369,4213461.55531483,0,1360,226.432096184172,432.210418701172
631103.59802606,4213458.109246,0,1365,226.432096184172,432.210418701172
631099.975235752,4213454.66317717,0,1370,226.432096184172,432.210418701172
631096.352445443,4213451.21710834,0,1375,226.432096184172,432.210418701172
631092.729655135,4213447.77103951,0,1380,226.432096184172,431.264282226562
631089.106864827,4213444.32497068,0,1385,226.432096184172,431.264282226562
631085.484074518,4213440.87890185,0,1390,226.432096184172,431.264282226562
631081.86128421,4213437.43283302,0,1395,226.432096184172,431.264282226562
631078.238493901,4213433.98676419,0,1400,226.432096184172,434.047912597656
631074.615703593,4213430.54069536,0,1405,226.432096184172,434.047912597656
631070.992913284,4213427.09462653,0,1410,226.432096184172,432.559906005859
631067.370122976,4213423.6485577,0,1415,226.432096184172,432.559906005859
631063.747332667,4213420.20248887,0,1420,226.432096184172,432.559906005859
631060.124542359,4213416.75642004,0,1425,226.432096184172,432.559906005859
631056.664995987,4213413.1511324,0,1430,222.13759477404,432.559906005859
631053.310429367,4213409.4434535,0,1435,222.13759477404,432.559906005859
631049.955862748,4213405.7357746,0,1440,222.13759477404,432.559906005859
631046.601296128,4213402.02809571,0,1445,222.13759477404,432.571319580078
631043.246729508,4213398.32041681,0,1450,222.13759477404,432.571319580078
631039.892162888,4213394.61273792,0,1455,222.13759477404,432.571319580078
631036.537596268,4213390.90505902,0,1460,222.13759477404,432.571319580078
631033.183029648,4213387.19738013,0,1465,222.13759477404,432.571319580078
631029.828463029,4213383.48970123,0,1470,222.13759477404,432.571319580078
631026.473896409,4213379.78202234,0,1475,222.13759477404,429.195648193359
631023.119329789,4213376.07434344,0,1480,222.13759477404,429.195648193359
631019.441729011,4213372.73823359,0,1485,235.856413348051,431.292510986328
631015.303561011,4213369.93188978,0,1490,235.856413348051,431.292510986328
631011.165393012,4213367.12554596,0,1495,235.856413348051,431.292510986328
631007.027225013,4213364.31920215,0,1500,235.856413348051,431.292510986328
631002.889057014,4213361.51285833,0,1505,235.856413348051,428.449340820312
630998.750889015,4213358.70651451,0,1510,235.856413348051,428.449340820312
630994.612721016,4213355.9001707,0,1515,235.856413348051,428.449340820312
630990.474553016,4213353.09382688,0,1520,235.856413348051,428.449340820312
630986.336385017,4213350.28748307,0,1525,235.856413348051,428.449340820312
630982.198217018,4213347.48113925,0,1530,235.856413348051,426.584686279297
630978.060049019,4213344.67479544,0,1535,235.856413348051,426.584686279297
630973.92188102,4213341.86845162,0,1540,235.856413348051,426.584686279297
630969.783713021,4213339.06210781,0,1545,235.856413348051,429.516510009766
630965.645545022,4213336.25576399,0,1550,235.856413348051,429.516510009766
630961.507377023,4213333.44942018,0,1555,235.856413348051,429.516510009766
630957.369209023,4213330.64307636,0,1560,235.856413348051,427.867858886719
630953.231041024,4213327.83673254,0,1565,235.856413348051,427.867858886719
630949.092873025,4213325.03038873,0,1570,235.856413348051,427.867858886719
630944.954705026,4213322.22404491,0,1575,235.856413348051,427.867858886719
630940.816537027,4213319.4177011,0,1580,235.856413348051,427.867858886719
630936.678369028,4213316.61135728,0,1585,235.856413348051,425.474884033203
630932.540201028,4213313.80501347,0,1590,235.856413348051,425.474884033203
630928.402033029,4213310.99866965,0,1595,235.856413348051,425.474884033203
630924.26386503,4213308.19232584,0,1600,235.856413348051,425.474884033203
630920.125697031,4213305.38598202,0,1605,235.856413348051,428.079803466797
630915.987529032,4213302.5796382,0,1610,235.856413348051,428.079803466797
630911.849361033,4213299.77329439,0,1615,235.856413348051,426.375305175781
630907.711193034,4213296.96695057,0,1620,235.856413348051,426.375305175781
630903.573025035,4213294.16060676,0,1625,235.856413348051,426.375305175781
630899.434857035,4213291.35426294,0,1630,235.856413348051,426.375305175781
630895.296689036,4213288.54791913,0,1635,235.856413348051,426.375305175781
630891.158521037,4213285.74157531,0,1640,235.856413348051,424.743988037109
630887.020353038,4213282.9352315,0,1645,235.856413348051,424.743988037109
630882.882185039,4213280.12888768,0,1650,235.856413348051,424.743988037109
630878.74401704,4213277.32254387,0,1655,235.856413348051,424.743988037109
630874.60584904,4213274.51620005,0,1660,235.856413348051,424.743988037109
630870.467681041,4213271.70985623,0,1665,235.856413348051,426.600433349609
630866.329513042,4213268.90351242,0,1670,235.856413348051,424.751678466797
630862.191345043,4213266.0971686,0,1675,235.856413348051,424.751678466797
630858.053177044,4213263.29082479,0,1680,235.856413348051,424.751678466797
630853.915009045,4213260.48448097,0,1685,235.856413348051,424.751678466797
630849.776841046,4213257.67813716,0,1690,235.856413348051,424.751678466797
630847.096690594,4213253.53784776,0,1695,209.054604099247,424.751678466797
630844.668475938,4213249.16706138,0,1700,209.054604099247,423.164276123047
630842.240261282,4213244.796275,0,1705,209.054604099247,423.164276123047
630839.812046626,4213240.42548861,0,1710,209.054604099247,424.211669921875
630837.38383197,4213236.05470223,0,1715,209.054604099247,424.211669921875
630834.955617314,4213231.68391585,0,1720,209.054604099247,424.211669921875
630832.527402658,4213227.31312947,0,1725,209.054604099247,424.211669921875
630830.099188003,4213222.94234309,0,1730,209.054604099247,424.211669921875
630827.670973347,4213218.57155671,0,1735,209.054604099247,424.211669921875
630825.242758691,4213214.20077033,0,1740,209.054604099247,422.861877441406
630822.814544035,4213209.82998395,0,1745,209.054604099247,422.359619140625
630820.386329379,4213205.45919757,0,1750,209.054604099247,422.359619140625
630822.108548384,4213202.00542557,0,1755,126.02737338525,422.359619140625
630826.152228805,4213199.06456708,0,1760,126.02737338525,422.359619140625
630830.195909227,4213196.12370859,0,1765,126.02737338525,424.001495361328
630834.239589648,4213193.1828501,0,1770,126.02737338525,424.001495361328
630838.28327007,4213190.24199162,0,1775,126.02737338525,424.001495361328
